RegionID,Year,Home_value
29878,2005,136736
29878,2005,135146
29878,2005,135907
29878,2005,137323
29878,2005,141337
29878,2004,143642
29878,2004,145529
29878,2004,146049
29878,2004,146805
29878,2004,146655
29878,2004,147000
29878,2004,146810
29878,2004,146425
29878,2004,146922
29878,2004,146156
29878,2004,144996
29878,2004,142285
29878,2003,140689
29878,2003,139535
29878,2003,139416
29878,2003,138465
29878,2003,138348
29878,2003,138027
29878,2003,139160
29878,2003,140353
29878,2003,140000
29878,2003,138557
29878,2003,137897
29878,2003,137791
29878,2002,138582
29878,2002,137530
29878,2002,136943
29878,2002,136768
29878,2002,137981
29878,2002,138875
29878,2002,139017
29878,2002,139015
29878,2002,140590
29878,2002,143139
29878,2002,145730
29878,2002,148479
29878,2001,151078
29878,2001,153227
29878,2001,154431
29878,2001,155138
29878,2001,155338
29878,2001,156016
29878,2001,156293
29878,2001,157088
29878,2001,157044
29878,2001,157713
29878,2001,156790
29878,2001,156111
29878,2000,154683
29878,2000,155655
29878,2000,155400
29878,2000,156364
29878,2000,157517
29878,2000,160130
29878,2000,163732
29878,2000,166756
29878,2000,169345
29878,2000,169737
29878,2000,170507
29878,2000,170943
29878,1999,171899
29878,1999,172637
29878,1999,175385
29878,1999,176436
29878,1999,176626
29878,1999,174005
29878,1999,170776
29878,1999,166299
29878,1999,163865
29878,1999,164760
29878,1999,167513
29878,1999,168415
29878,1998,168353
29878,1998,168433
29878,1998,169544
29878,1998,170974
29878,1998,172283
29878,1998,173719
29878,1998,176255
29878,1998,179631
29878,1998,183361
29878,1998,185026
29878,1998,185524
29878,1998,186103
29878,1997,186834
29878,1997,187173
29878,1997,187382
29878,1997,189464
29878,1997,191618
29878,1997,194283
29878,1997,194052
29878,1997,194862
29878,1997,193517
29878,1997,192896
29878,1997,191175
29878,1997,190827
29878,1996,190882
29878,1996,191084
29878,1996,190458
29878,1996,188623
29878,1996,186949
29878,1996,185390
29878,1996,185518
29878,1996,184813
29878,1996,185042
29878,1996,185053
29878,1996,185680
29878,1996,186089
394463,2021,420016
394463,2020,417587
394463,2020,414717
394463,2020,411465
394463,2020,409639
394463,2020,409286
394463,2020,409505
394463,2020,400812
394463,2020,401319
394463,2020,401131
394463,2020,400896
394463,2020,401535
394463,2020,401381
394463,2019,401274
394463,2019,401359
394463,2019,401628
394463,2019,401843
394463,2019,401973
394463,2019,402102
394463,2019,401947
394463,2019,401823
394463,2019,401440
394463,2019,400947
394463,2019,400983
394463,2019,401075
394463,2018,401513
394463,2018,401564
394463,2018,401114
394463,2018,400644
394463,2018,399932
394463,2018,399374
394463,2018,398741
394463,2018,397725
394463,2018,397123
394463,2018,396898
394463,2018,396658
394463,2018,395707
394463,2017,394124
394463,2017,392502
394463,2017,391066
394463,2017,389545
394463,2017,388500
394463,2017,387780
394463,2017,387456
394463,2017,386849
394463,2017,385555
394463,2017,384120
394463,2017,382357
394463,2017,381092
394463,2016,379382
394463,2016,378010
394463,2016,376869
394463,2016,376047
394463,2016,375155
394463,2016,373838
394463,2016,372360
394463,2016,371285
394463,2016,370812
394463,2016,369889
394463,2016,368676
394463,2016,366916
394463,2015,366057
394463,2015,365422
394463,2015,365148
394463,2015,364979
394463,2015,364584
394463,2015,364403
394463,2015,364415
394463,2015,364489
394463,2015,363081
394463,2015,361398
394463,2015,360501
394463,2015,360556
394463,2014,360032
394463,2014,359362
394463,2014,358296
394463,2014,357987
394463,2014,357177
394463,2014,356685
394463,2014,355159
394463,2014,353794
394463,2014,353310
394463,2014,353373
394463,2014,352677
394463,2014,350569
394463,2013,349366
394463,2013,347102
394463,2013,345464
394463,2013,341849
394463,2013,338714
394463,2013,335056
394463,2013,332409
394463,2013,329333
394463,2013,327559
394463,2013,325229
394463,2013,323612
394463,2013,321299
394463,2012,319452
394463,2012,318039
394463,2012,316609
394463,2012,315499
394463,2012,316233
394463,2012,317164
394463,2012,318369
394463,2012,319151
394463,2012,318872
394463,2012,319586
394463,2012,319972
394463,2012,323303
394463,2011,324637
394463,2011,327459
394463,2011,328852
394463,2011,332516
394463,2011,333339
394463,2011,335230
394463,2011,335379
394463,2011,338720
394463,2011,340658
394463,2011,344117
394463,2011,346172
394463,2011,348541
394463,2010,351910
394463,2010,355031
394463,2010,358962
394463,2010,360688
394463,2010,364522
394463,2010,366821
394463,2010,371606
394463,2010,371611
394463,2010,374491
394463,2010,374869
394463,2010,377751
394463,2010,377950
394463,2009,378885
394463,2009,379268
394463,2009,381727
394463,2009,384361
394463,2009,387442
394463,2009,389729
394463,2009,392599
394463,2009,395993
394463,2009,400662
394463,2009,403838
394463,2009,409395
394463,2009,414521
394463,2008,421342
394463,2008,427531
394463,2008,431709
394463,2008,436859
394463,2008,439669
394463,2008,444993
394463,2008,447177
394463,2008,453069
394463,2008,454700
394463,2008,460368
394463,2008,461843
394463,2008,466548
394463,2007,468073
394463,2007,469813
394463,2007,471298
394463,2007,472593
394463,2007,474800
394463,2007,475925
394463,2007,478100
394463,2007,478924
394463,2007,481013
394463,2007,481477
394463,2007,481864
394463,2007,480634
394463,2006,479768
394463,2006,479297
394463,2006,479156
394463,2006,478693
394463,2006,478065
394463,2006,477107
394463,2006,476194
394463,2006,474804
394463,2006,472991
394463,2006,470830
394463,2006,468762
394463,2006,466289
394463,2005,463905
394463,2005,461183
394463,2005,458173
394463,2005,454819
394463,2005,451345
394463,2005,448169
394463,2005,444831
394463,2005,441506
394463,2005,438417
394463,2005,435328
394463,2005,432477
394463,2005,429604
394463,2004,426800
394463,2004,423631
394463,2004,420671
394463,2004,417978
394463,2004,415531
394463,2004,412621
394463,2004,409732
394463,2004,406590
394463,2004,403972
394463,2004,401570
394463,2004,399296
394463,2004,397070
394463,2003,394580
394463,2003,392635
394463,2003,390416
394463,2003,388250
394463,2003,386008
394463,2003,384170
394463,2003,382720
394463,2003,381042
394463,2003,379126
394463,2003,376754
394463,2003,374659
394463,2003,372251
394463,2002,370189
394463,2002,368076
394463,2002,366360
394463,2002,364396
394463,2002,362278
394463,2002,360009
394463,2002,357567
394463,2002,355684
394463,2002,353730
394463,2002,351877
394463,2002,349690
394463,2002,347814
394463,2001,346059
394463,2001,344004
394463,2001,341709
394463,2001,339363
394463,2001,337219
394463,2001,335172
394463,2001,333073
394463,2001,330735
394463,2001,328260
394463,2001,326086
394463,2001,324048
394463,2001,322014
394463,2000,319631
394463,2000,317189
394463,2000,314822
394463,2000,312492
394463,2000,310219
394463,2000,308146
394463,2000,306290
394463,2000,304363
394463,2000,302345
394463,2000,300300
394463,2000,297965
394463,2000,295677
394463,1999,293449
394463,1999,291672
394463,1999,289985
394463,1999,288574
394463,1999,287311
394463,1999,285477
394463,1999,283595
394463,1999,281823
394463,1999,280744
394463,1999,279502
394463,1999,278598
394463,1999,277733
394463,1998,276274
394463,1998,273146
394463,1998,269004
394463,1998,264173
394463,1998,260402
394463,1998,257767
394463,1998,257006
394463,1998,257042
394463,1998,257087
394463,1998,257117
394463,1998,257253
394463,1998,257525
394463,1997,259125
394463,1997,263339
394463,1997,269283
394463,1997,276998
394463,1997,282417
394463,1997,286770
394463,1997,287487
394463,1997,287994
394463,1997,287730
394463,1997,287952
394463,1997,287698
394463,1997,287752
394463,1996,287220
394463,1996,285544
394463,1996,283237
394463,1996,280288
394463,1996,278805
394463,1996,277840
394463,1996,278698
394463,1996,279352
394463,1996,280487
394463,1996,281376
394463,1996,282085
394463,1996,282628
394458,2021,438150
394458,2020,432572
394458,2020,428103
394458,2020,423892
394458,2020,420198
394458,2020,419176
394458,2020,417307
394458,2020,408447
394458,2020,406375
394458,2020,403972
394458,2020,401345
394458,2020,398516
394458,2020,396479
394458,2019,395352
394458,2019,393699
394458,2019,391940
394458,2019,390021
394458,2019,388716
394458,2019,387532
394458,2019,386632
394458,2019,385568
394458,2019,384105
394458,2019,383034
394458,2019,381810
394458,2019,380796
394458,2018,378680
394458,2018,377461
394458,2018,376345
394458,2018,375769
394458,2018,374005
394458,2018,372037
394458,2018,369623
394458,2018,367748
394458,2018,366058
394458,2018,364512
394458,2018,362639
394458,2018,360364
394458,2017,358350
394458,2017,356215
394458,2017,354279
394458,2017,351775
394458,2017,349985
394458,2017,348225
394458,2017,347215
394458,2017,345974
394458,2017,344345
394458,2017,342581
394458,2017,340636
394458,2017,338946
394458,2016,336793
394458,2016,334504
394458,2016,332307
394458,2016,330648
394458,2016,329061
394458,2016,327696
394458,2016,325571
394458,2016,323082
394458,2016,321052
394458,2016,319508
394458,2016,318439
394458,2016,317514
394458,2015,316727
394458,2015,316092
394458,2015,314952
394458,2015,313443
394458,2015,311544
394458,2015,309323
394458,2015,307832
394458,2015,306768
394458,2015,305615
394458,2015,303886
394458,2015,302179
394458,2015,300694
394458,2014,299419
394458,2014,298363
394458,2014,297540
394458,2014,296985
394458,2014,296778
394458,2014,296993
394458,2014,297034
394458,2014,296856
394458,2014,296629
394458,2014,296065
394458,2014,295002
394458,2014,292975
394458,2013,291313
394458,2013,289328
394458,2013,287843
394458,2013,286280
394458,2013,284557
394458,2013,282381
394458,2013,279782
394458,2013,277489
394458,2013,275161
394458,2013,273833
394458,2013,272518
394458,2013,272562
394458,2012,272122
394458,2012,271998
394458,2012,271127
394458,2012,270295
394458,2012,269560
394458,2012,269180
394458,2012,269271
394458,2012,269406
394458,2012,269309
394458,2012,268709
394458,2012,268664
394458,2012,268302
394458,2011,268439
394458,2011,268605
394458,2011,269422
394458,2011,270374
394458,2011,271347
394458,2011,272311
394458,2011,273352
394458,2011,274604
394458,2011,276483
394458,2011,278340
394458,2011,280002
394458,2011,281513
394458,2010,283318
394458,2010,285143
394458,2010,287229
394458,2010,288867
394458,2010,290536
394458,2010,292126
394458,2010,293661
394458,2010,294451
394458,2010,295066
394458,2010,296298
394458,2010,297926
394458,2010,299108
394458,2009,299235
394458,2009,299552
394458,2009,299933
394458,2009,301344
394458,2009,302970
394458,2009,304661
394458,2009,306268
394458,2009,308583
394458,2009,310999
394458,2009,312588
394458,2009,314123
394458,2009,316402
394458,2008,320049
394458,2008,322920
394458,2008,325102
394458,2008,326346
394458,2008,327861
394458,2008,329672
394458,2008,331465
394458,2008,332864
394458,2008,333787
394458,2008,334887
394458,2008,335145
394458,2008,334992
394458,2007,334043
394458,2007,333708
394458,2007,333200
394458,2007,332776
394458,2007,331556
394458,2007,329952
394458,2007,328173
394458,2007,326352
394458,2007,324321
394458,2007,322450
394458,2007,320880
394458,2007,319496
394458,2006,317774
394458,2006,315925
394458,2006,314281
394458,2006,312611
394458,2006,310831
394458,2006,308902
394458,2006,306974
394458,2006,305096
394458,2006,303579
394458,2006,302123
394458,2006,300919
394458,2006,299485
394458,2005,298191
394458,2005,296730
394458,2005,295325
394458,2005,293921
394458,2005,292784
394458,2005,291729
394458,2005,290824
394458,2005,289985
394458,2005,289221
394458,2005,288320
394458,2005,287369
394458,2005,286519
394458,2004,285800
394458,2004,285127
394458,2004,284349
394458,2004,283675
394458,2004,283017
394458,2004,282368
394458,2004,281667
394458,2004,280928
394458,2004,280299
394458,2004,279760
394458,2004,279218
394458,2004,278665
394458,2003,277973
394458,2003,277301
394458,2003,276772
394458,2003,276285
394458,2003,275847
394458,2003,275448
394458,2003,274970
394458,2003,274607
394458,2003,274126
394458,2003,273731
394458,2003,273313
394458,2003,272843
394458,2002,272602
394458,2002,272357
394458,2002,272141
394458,2002,271879
394458,2002,271615
394458,2002,271393
394458,2002,271298
394458,2002,271175
394458,2002,271070
394458,2002,270784
394458,2002,270462
394458,2002,270194
394458,2001,269855
394458,2001,269563
394458,2001,269173
394458,2001,268621
394458,2001,268080
394458,2001,267519
394458,2001,267081
394458,2001,266492
394458,2001,265889
394458,2001,265319
394458,2001,264633
394458,2001,263927
394458,2000,263069
394458,2000,262271
394458,2000,261429
394458,2000,260577
394458,2000,259744
394458,2000,258870
394458,2000,257935
394458,2000,256990
394458,2000,255955
394458,2000,254940
394458,2000,253894
394458,2000,252790
394458,1999,251723
394458,1999,250648
394458,1999,249597
394458,1999,248981
394458,1999,248280
394458,1999,247736
394458,1999,246906
394458,1999,246177
394458,1999,245409
394458,1999,244551
394458,1999,243567
394458,1999,242640
394458,1998,241753
394458,1998,240954
394458,1998,240092
394458,1998,239053
394458,1998,238040
394458,1998,237012
394458,1998,236068
394458,1998,235175
394458,1998,234343
394458,1998,233613
394458,1998,233443
394458,1998,233090
394458,1997,232713
394458,1997,231841
394458,1997,231156
394458,1997,230199
394458,1997,229133
394458,1997,228035
394458,1997,227015
394458,1997,226077
394458,1997,224997
394458,1997,223968
394458,1997,222486
394458,1997,221179
394458,1996,219885
394458,1996,218921
394458,1996,217868
394458,1996,217033
394458,1996,216297
394458,1996,215586
394458,1996,214857
394458,1996,214066
394458,1996,213403
394458,1996,212726
394458,1996,212457
394458,1996,212177
394404,2021,850883
394404,2020,844568
394404,2020,836850
394404,2020,827990
394404,2020,817008
394404,2020,812345
394404,2020,812036
394404,2020,808496
394404,2020,807708
394404,2020,805177
394404,2020,802356
394404,2020,803267
394404,2020,801151
394404,2019,798958
394404,2019,797620
394404,2019,796267
394404,2019,794480
394404,2019,792322
394404,2019,790639
394404,2019,789111
394404,2019,786988
394404,2019,786947
394404,2019,787863
394404,2019,789441
394404,2019,789175
394404,2018,788709
394404,2018,787315
394404,2018,786733
394404,2018,785219
394404,2018,784547
394404,2018,782301
394404,2018,779693
394404,2018,777063
394404,2018,774027
394404,2018,770222
394404,2018,765563
394404,2018,761828
394404,2017,758749
394404,2017,755370
394404,2017,750850
394404,2017,748068
394404,2017,744484
394404,2017,741250
394404,2017,736472
394404,2017,732553
394404,2017,728573
394404,2017,724506
394404,2017,722443
394404,2017,721180
394404,2016,718944
394404,2016,715987
394404,2016,712082
394404,2016,709020
394404,2016,706031
394404,2016,704625
394404,2016,703558
394404,2016,700203
394404,2016,696376
394404,2016,693260
394404,2016,690340
394404,2016,687753
394404,2015,685500
394404,2015,683514
394404,2015,681232
394404,2015,677802
394404,2015,675079
394404,2015,671366
394404,2015,667623
394404,2015,666240
394404,2015,665605
394404,2015,665148
394404,2015,661836
394404,2015,656667
394404,2014,651628
394404,2014,648335
394404,2014,647436
394404,2014,647283
394404,2014,646315
394404,2014,644021
394404,2014,641588
394404,2014,638081
394404,2014,634748
394404,2014,631830
394404,2014,630082
394404,2014,628966
394404,2013,626725
394404,2013,624281
394404,2013,620040
394404,2013,614522
394404,2013,608681
394404,2013,604748
394404,2013,601580
394404,2013,598373
394404,2013,594259
394404,2013,588638
394404,2013,584087
394404,2013,580030
394404,2012,577705
394404,2012,573674
394404,2012,570017
394404,2012,567405
394404,2012,565773
394404,2012,564214
394404,2012,562310
394404,2012,561502
394404,2012,560373
394404,2012,559988
394404,2012,559465
394404,2012,559915
394404,2011,561031
394404,2011,563045
394404,2011,565129
394404,2011,567044
394404,2011,568635
394404,2011,569686
394404,2011,571142
394404,2011,571789
394404,2011,573999
394404,2011,576570
394404,2011,579490
394404,2011,581456
394404,2010,582020
394404,2010,582375
394404,2010,583448
394404,2010,584578
394404,2010,586121
394404,2010,587038
394404,2010,587740
394404,2010,588190
394404,2010,587536
394404,2010,586200
394404,2010,584226
394404,2010,582274
394404,2009,580684
394404,2009,579283
394404,2009,578301
394404,2009,577820
394404,2009,577773
394404,2009,578425
394404,2009,579036
394404,2009,579895
394404,2009,582056
394404,2009,585074
394404,2009,588847
394404,2009,592161
394404,2008,595709
394404,2008,599769
394404,2008,603301
394404,2008,606694
394404,2008,609463
394404,2008,612032
394404,2008,614800
394404,2008,618088
394404,2008,621144
394404,2008,624457
394404,2008,627680
394404,2008,631489
394404,2007,634943
394404,2007,637776
394404,2007,640153
394404,2007,642343
394404,2007,644013
394404,2007,646008
394404,2007,648100
394404,2007,650793
394404,2007,653180
394404,2007,655351
394404,2007,656947
394404,2007,658603
394404,2006,660891
394404,2006,663799
394404,2006,668240
394404,2006,672156
394404,2006,677080
394404,2006,680520
394404,2006,684564
394404,2006,687034
394404,2006,689637
394404,2006,692228
394404,2006,694471
394404,2006,696897
394404,2005,697733
394404,2005,698369
394404,2005,697212
394404,2005,696092
394404,2005,694009
394404,2005,693428
394404,2005,691203
394404,2005,689072
394404,2005,685587
394404,2005,681392
394404,2005,677441
394404,2005,672906
394404,2004,669555
394404,2004,665689
394404,2004,661180
394404,2004,656547
394404,2004,651230
394404,2004,645887
394404,2004,640728
394404,2004,636579
394404,2004,632961
394404,2004,629197
394404,2004,625072
394404,2004,620760
394404,2003,616120
394404,2003,612298
394404,2003,609236
394404,2003,606482
394404,2003,604103
394404,2003,601337
394404,2003,598675
394404,2003,594090
394404,2003,588937
394404,2003,583675
394404,2003,578621
394404,2003,573686
394404,2002,568880
394404,2002,563164
394404,2002,557162
394404,2002,550817
394404,2002,545344
394404,2002,540241
394404,2002,535329
394404,2002,531098
394404,2002,527256
394404,2002,523538
394404,2002,519796
394404,2002,516271
394404,2001,512409
394404,2001,508133
394404,2001,503349
394404,2001,498462
394404,2001,493523
394404,2001,488026
394404,2001,482521
394404,2001,476889
394404,2001,471177
394404,2001,465466
394404,2001,460017
394404,2001,454674
394404,2000,448620
394404,2000,442291
394404,2000,436369
394404,2000,430415
394404,2000,424543
394404,2000,418688
394404,2000,413572
394404,2000,408990
394404,2000,404694
394404,2000,400711
394404,2000,396731
394404,2000,391973
394404,1999,388312
394404,1999,384506
394404,1999,381602
394404,1999,378815
394404,1999,375463
394404,1999,372156
394404,1999,367849
394404,1999,364062
394404,1999,360258
394404,1999,356217
394404,1999,351854
394404,1999,348224
394404,1998,344579
394404,1998,342383
394404,1998,339011
394404,1998,336262
394404,1998,333257
394404,1998,331005
394404,1998,328946
394404,1998,326786
394404,1998,324631
394404,1998,322162
394404,1998,319023
394404,1998,315695
394404,1997,312670
394404,1997,310418
394404,1997,308743
394404,1997,306878
394404,1997,305371
394404,1997,304032
394404,1997,302744
394404,1997,301068
394404,1997,299488
394404,1997,298162
394404,1997,297637
394404,1997,297014
394404,1996,296581
394404,1996,295218
394404,1996,293966
394404,1996,292785
394404,1996,291740
394404,1996,290468
394404,1996,289404
394404,1996,288743
394404,1996,288149
394404,1996,287668
394404,1996,287338
394404,1996,287391
394692,2021,388347
394692,2020,384556
394692,2020,381111
394692,2020,377597
394692,2020,375443
394692,2020,377097
394692,2020,375151
394692,2020,374422
394692,2020,374024
394692,2020,373097
394692,2020,371832
394692,2020,370569
394692,2020,370099
394692,2019,370008
394692,2019,369406
394692,2019,368828
394692,2019,368240
394692,2019,367846
394692,2019,367313
394692,2019,366359
394692,2019,365607
394692,2019,365402
394692,2019,365692
394692,2019,365091
394692,2019,363910
394692,2018,362424
394692,2018,361757
394692,2018,361042
394692,2018,360003
394692,2018,358723
394692,2018,357568
394692,2018,356856
394692,2018,355829
394692,2018,354482
394692,2018,353290
394692,2018,352793
394692,2018,352419
394692,2017,351693
394692,2017,350950
394692,2017,350192
394692,2017,349700
394692,2017,349222
394692,2017,348832
394692,2017,348337
394692,2017,347989
394692,2017,347652
394692,2017,346803
394692,2017,346071
394692,2017,345514
394692,2016,345136
394692,2016,344230
394692,2016,343478
394692,2016,343459
394692,2016,343339
394692,2016,343234
394692,2016,342691
394692,2016,342233
394692,2016,341864
394692,2016,341963
394692,2016,341683
394692,2016,340953
394692,2015,340131
394692,2015,339579
394692,2015,338943
394692,2015,337966
394692,2015,337432
394692,2015,336800
394692,2015,335860
394692,2015,334227
394692,2015,332029
394692,2015,329736
394692,2015,327618
394692,2015,325718
394692,2014,323550
394692,2014,321098
394692,2014,318677
394692,2014,315919
394692,2014,312702
394692,2014,309431
394692,2014,306661
394692,2014,304422
394692,2014,303072
394692,2014,301667
394692,2014,299803
394692,2014,297308
394692,2013,294842
394692,2013,292386
394692,2013,289721
394692,2013,286964
394692,2013,284497
394692,2013,282132
394692,2013,279869
394692,2013,277478
394692,2013,274668
394692,2013,271711
394692,2013,269136
394692,2013,267443
394692,2012,265790
394692,2012,264504
394692,2012,263250
394692,2012,262674
394692,2012,261827
394692,2012,260935
394692,2012,259994
394692,2012,259359
394692,2012,258589
394692,2012,258083
394692,2012,257382
394692,2012,256737
394692,2011,256692
394692,2011,256972
394692,2011,257653
394692,2011,257598
394692,2011,257473
394692,2011,257322
394692,2011,257418
394692,2011,257846
394692,2011,258928
394692,2011,260236
394692,2011,261832
394692,2011,262983
394692,2010,263743
394692,2010,264321
394692,2010,264715
394692,2010,265405
394692,2010,266684
394692,2010,268425
394692,2010,269950
394692,2010,270692
394692,2010,270588
394692,2010,270178
394692,2010,269717
394692,2010,269624
394692,2009,269210
394692,2009,268695
394692,2009,268389
394692,2009,268785
394692,2009,268824
394692,2009,268449
394692,2009,267808
394692,2009,267456
394692,2009,267522
394692,2009,267631
394692,2009,267519
394692,2009,267492
394692,2008,268490
394692,2008,269819
394692,2008,270933
394692,2008,271542
394692,2008,272206
394692,2008,272847
394692,2008,273349
394692,2008,274079
394692,2008,274747
394692,2008,275116
394692,2008,275900
394692,2008,276480
394692,2007,276754
394692,2007,276279
394692,2007,275841
394692,2007,275264
394692,2007,274710
394692,2007,274084
394692,2007,273870
394692,2007,273223
394692,2007,272830
394692,2007,272704
394692,2007,272751
394692,2007,272445
394692,2006,271641
394692,2006,270680
394692,2006,269742
394692,2006,268594
394692,2006,267510
394692,2006,266604
394692,2006,265730
394692,2006,264998
394692,2006,264082
394692,2006,263583
394692,2006,262988
394692,2006,262756
394692,2005,262271
394692,2005,262192
394692,2005,261873
394692,2005,261937
394692,2005,261913
394692,2005,261652
394692,2005,261421
394692,2005,260855
394692,2005,260810
394692,2005,260324
394692,2005,259816
394692,2005,258710
394692,2004,257571
394692,2004,256246
394692,2004,255032
394692,2004,253729
394692,2004,252223
394692,2004,251145
394692,2004,249573
394692,2004,248740
394692,2004,246888
394692,2004,245071
394692,2004,242800
394692,2004,241243
394692,2003,240429
394692,2003,239859
394692,2003,239441
394692,2003,238996
394692,2003,238749
394692,2003,238345
394692,2003,238248
394692,2003,237976
394692,2003,237980
394692,2003,237964
394692,2003,237831
394692,2003,237527
394692,2002,236910
394692,2002,236459
394692,2002,236016
394692,2002,235406
394692,2002,234752
394692,2002,233745
394692,2002,233012
394692,2002,232126
394692,2002,231248
394692,2002,230324
394692,2002,229632
394692,2002,229375
394692,2001,229323
394692,2001,229165
394692,2001,228879
394692,2001,228568
394692,2001,228446
394692,2001,228805
394692,2001,228771
394692,2001,228783
394692,2001,229008
394692,2001,229515
394692,2001,230255
394692,2001,230444
394692,2000,230218
394692,2000,229707
394692,2000,229091
394692,2000,228889
394692,2000,228521
394692,2000,228173
394692,2000,228039
394692,2000,227731
394692,2000,227569
394692,2000,227250
394692,2000,227085
394692,2000,226534
394692,1999,225583
394692,1999,224510
394692,1999,223640
394692,1999,222738
394692,1999,221732
394692,1999,220411
394692,1999,219171
394692,1999,218047
394692,1999,216816
394692,1999,215394
394692,1999,213967
394692,1999,213031
394692,1998,212885
394692,1998,212987
394692,1998,212969
394692,1998,212602
394692,1998,212221
394692,1998,211870
394692,1998,211388
394692,1998,210979
394692,1998,210559
394692,1998,210177
394692,1998,209182
394692,1998,208283
394692,1997,207316
394692,1997,206915
394692,1997,206528
394692,1997,206348
394692,1997,206070
394692,1997,205606
394692,1997,205116
394692,1997,204762
394692,1997,204582
394692,1997,204525
394692,1997,204752
394692,1997,204931
394692,1996,204920
394692,1996,204454
394692,1996,204041
394692,1996,203670
394692,1996,203445
394692,1996,203444
394692,1996,203535
394692,1996,203496
394692,1996,203364
394692,1996,203177
394692,1996,203184
394692,1996,203086
